0.240000 	 4.078579 	 5.365213 
0.241000 	 4.067969 	 5.252610 
0.242000 	 4.057241 	 5.139851 
0.243000 	 4.046392 	 5.027000 
0.244000 	 4.035417 	 4.914124 
0.245000 	 4.024313 	 4.801287 
0.246000 	 4.013076 	 4.688555 
0.247000 	 4.001702 	 4.575993 
0.248000 	 3.990186 	 4.463666 
0.249000 	 3.978524 	 4.351639 
0.250000 	 3.966714 	 4.239978 
0.251000 	 3.954750 	 4.128749 
0.252000 	 3.942630 	 4.018015 
0.253000 	 3.930348 	 3.907843 
0.254000 	 3.917901 	 3.798298 
0.255000 	 3.905284 	 3.689446 
0.256000 	 3.892495 	 3.581350 
0.257000 	 3.879529 	 3.474077 
0.258000 	 3.866381 	 3.367693 
0.259000 	 3.853049 	 3.262261 
0.260000 	 3.839528 	 3.157848 
0.261000 	 3.825814 	 3.054519 
0.262000 	 3.811903 	 2.952339 
0.263000 	 3.797791 	 2.851373 
0.264000 	 3.783474 	 2.751687 
0.265000 	 3.768948 	 2.653345 
0.266000 	 3.754210 	 2.556414 
0.267000 	 3.739255 	 2.460959 
0.268000 	 3.724079 	 2.367044 
0.269000 	 3.708679 	 2.274735 
0.270000 	 3.693049 	 2.184097 
0.271000 	 3.677188 	 2.095196 
0.272000 	 3.661089 	 2.008097 
0.273000 	 3.644750 	 1.922864 
0.274000 	 3.628166 	 1.839565 
0.275000 	 3.611334 	 1.758262 
0.276000 	 3.594250 	 1.679023 
0.277000 	 3.576909 	 1.601912 
0.278000 	 3.559307 	 1.526994 
0.279000 	 3.541441 	 1.454336 
0.280000 	 3.523307 	 1.384001 
0.281000 	 3.504901 	 1.316055 
0.282000 	 3.486218 	 1.250564 
0.283000 	 3.467254 	 1.187593 
0.284000 	 3.448007 	 1.127207 
0.285000 	 3.428471 	 1.069472 
0.286000 	 3.408643 	 1.014452 
0.287000 	 3.388519 	 0.962213 
0.288000 	 3.368095 	 0.912820 
0.289000 	 3.347366 	 0.866339 
0.290000 	 3.326330 	 0.822835 
0.291000 	 3.304982 	 0.782372 
0.292000 	 3.283317 	 0.745017 
0.293000 	 3.261332 	 0.710835 
0.294000 	 3.239024 	 0.679891 
0.295000 	 3.216387 	 0.652249 
0.296000 	 3.193419 	 0.627976 
0.297000 	 3.170115 	 0.607137 
0.298000 	 3.146471 	 0.589797 
0.299000 	 3.122483 	 0.576021 
0.300000 	 3.098147 	 0.565875 
0.301000 	 3.073462 	 0.559402 
0.302000 	 3.048436 	 0.556566 
0.303000 	 3.023079 	 0.557308 
0.304000 	 2.997403 	 0.561570 
0.305000 	 2.971418 	 0.569292 
0.306000 	 2.945135 	 0.580416 
0.307000 	 2.918565 	 0.594885 
0.308000 	 2.891717 	 0.612639 
0.309000 	 2.864604 	 0.633619 
0.310000 	 2.837235 	 0.657768 
0.311000 	 2.809622 	 0.685027 
0.312000 	 2.781775 	 0.715338 
0.313000 	 2.753705 	 0.748641 
0.314000 	 2.725423 	 0.784879 
0.315000 	 2.696939 	 0.823993 
0.316000 	 2.668264 	 0.865924 
0.317000 	 2.639409 	 0.910615 
0.318000 	 2.610384 	 0.958006 
0.319000 	 2.581200 	 1.008038 
0.320000 	 2.551869 	 1.060655 
0.321000 	 2.522400 	 1.115796 
0.322000 	 2.492805 	 1.173404 
0.323000 	 2.463093 	 1.233420 
0.324000 	 2.433277 	 1.295786 
0.325000 	 2.403366 	 1.360442 
0.326000 	 2.373371 	 1.427332 
0.327000 	 2.343303 	 1.496395 
0.328000 	 2.313173 	 1.567574 
0.329000 	 2.282992 	 1.640810 
0.330000 	 2.252770 	 1.716045 
0.331000 	 2.222517 	 1.793220 
0.332000 	 2.192245 	 1.872277 
0.333000 	 2.161965 	 1.953156 
0.334000 	 2.131686 	 2.035801 
0.335000 	 2.101421 	 2.120151 
0.336000 	 2.071179 	 2.206150 
0.337000 	 2.040971 	 2.293737 
0.338000 	 2.010808 	 2.382855 
0.339000 	 1.980700 	 2.473446 
0.340000 	 1.950660 	 2.565450 
0.341000 	 1.920696 	 2.658810 
0.342000 	 1.890820 	 2.753466 
0.343000 	 1.861042 	 2.849361 
0.344000 	 1.831374 	 2.946435 
0.345000 	 1.801826 	 3.044631 
0.346000 	 1.772409 	 3.143889 
0.347000 	 1.743133 	 3.244152 
0.348000 	 1.714009 	 3.345361 
0.349000 	 1.685048 	 3.447457 
0.350000 	 1.656261 	 3.550382 
0.351000 	 1.627658 	 3.654077 
0.352000 	 1.599250 	 3.758484 
0.353000 	 1.571048 	 3.863545 
0.354000 	 1.543063 	 3.969200 
0.355000 	 1.515305 	 4.075392 
0.356000 	 1.487784 	 4.182062 
0.357000 	 1.460512 	 4.289151 
0.358000 	 1.433500 	 4.396601 
0.359000 	 1.406758 	 4.504354 
0.360000 	 1.380297 	 4.612351 
0.361000 	 1.354127 	 4.720533 
0.362000 	 1.328259 	 4.828842 
0.363000 	 1.302705 	 4.937220 
0.364000 	 1.277474 	 5.045607 
0.365000 	 1.252578 	 5.153946 
0.366000 	 1.228027 	 5.262179 
0.367000 	 1.203831 	 5.370245 
0.368000 	 1.180003 	 5.478088 
0.369000 	 1.156551 	 5.585649 
0.370000 	 1.133488 	 5.692868 
0.371000 	 1.110824 	 5.799688 
0.372000 	 1.088569 	 5.906051 
0.373000 	 1.066734 	 6.011896 
0.374000 	 1.045330 	 6.117167 
0.375000 	 1.024368 	 6.221805 
0.376000 	 1.003858 	 6.325751 
0.377000 	 0.983812 	 6.428946 
0.378000 	 0.964239 	 6.531333 
0.379000 	 0.945151 	 6.632852 
0.380000 	 0.926558 	 6.733446 
0.381000 	 0.908471 	 6.833055 
0.382000 	 0.890901 	 6.931621 
0.383000 	 0.873858 	 7.029086 
0.384000 	 0.857353 	 7.125392 
0.385000 	 0.841398 	 7.220479 
0.386000 	 0.826001 	 7.314289 
0.387000 	 0.811176 	 7.406765 
0.388000 	 0.796931 	 7.497846 
0.389000 	 0.783278 	 7.587476 
0.390000 	 0.770228 	 7.675594 
0.391000 	 0.757791 	 7.762144 
0.392000 	 0.745977 	 7.847065 
0.393000 	 0.734799 	 7.930301 
0.394000 	 0.724266 	 8.011792 
0.395000 	 0.714389 	 8.091480 
0.396000 	 0.705178 	 8.169306 
0.397000 	 0.696646 	 8.245212 
0.398000 	 0.688801 	 8.319140 
0.399000 	 0.681656 	 8.391030 
0.400000 	 0.675220 	 8.460825 
0.401000 	 0.669501 	 8.528480 
0.402000 	 0.664486 	 8.594004 
0.403000 	 0.660161 	 8.657424 
0.404000 	 0.656511 	 8.718762 
0.405000 	 0.653518 	 8.778044 
0.406000 	 0.651169 	 8.835293 
0.407000 	 0.649448 	 8.890534 
0.408000 	 0.648340 	 8.943791 
0.409000 	 0.647828 	 8.995088 
0.410000 	 0.647897 	 9.044450 
0.411000 	 0.648533 	 9.091902 
0.412000 	 0.649719 	 9.137466 
0.413000 	 0.651440 	 9.181169 
0.414000 	 0.653681 	 9.223034 
0.415000 	 0.656426 	 9.263085 
0.416000 	 0.659660 	 9.301346 
0.417000 	 0.663368 	 9.337843 
0.418000 	 0.667533 	 9.372599 
0.419000 	 0.672141 	 9.405638 
0.420000 	 0.677176 	 9.436986 
0.421000 	 0.682622 	 9.466666 
0.422000 	 0.688464 	 9.494702 
0.423000 	 0.694688 	 9.521120 
0.424000 	 0.701276 	 9.545942 
0.425000 	 0.708214 	 9.569194 
0.426000 	 0.715487 	 9.590900 
0.427000 	 0.723079 	 9.611084 
0.428000 	 0.730974 	 9.629771 
0.429000 	 0.739157 	 9.646985 
0.430000 	 0.747613 	 9.662749 
0.431000 	 0.756325 	 9.677089 
0.432000 	 0.765280 	 9.690029 
0.433000 	 0.774461 	 9.701593 
0.434000 	 0.783853 	 9.711805 
0.435000 	 0.793440 	 9.720690 
0.436000 	 0.803207 	 9.728272 
0.437000 	 0.813138 	 9.734575 
0.438000 	 0.823219 	 9.739624 
0.439000 	 0.833433 	 9.743443 
0.440000 	 0.843765 	 9.746056 
0.441000 	 0.854200 	 9.747488 
0.442000 	 0.864722 	 9.747763 
0.443000 	 0.875317 	 9.746905 
0.444000 	 0.885967 	 9.744939 
0.445000 	 0.896659 	 9.741888 
0.446000 	 0.907376 	 9.737778 
0.447000 	 0.918103 	 9.732632 
0.448000 	 0.928824 	 9.726475 
0.449000 	 0.939525 	 9.719331 
0.450000 	 0.950190 	 9.711225 
0.451000 	 0.960803 	 9.702180 
0.452000 	 0.971348 	 9.692222 
0.453000 	 0.981812 	 9.681374 
0.454000 	 0.992177 	 9.669660 
0.455000 	 1.002428 	 9.657106 
0.456000 	 1.012551 	 9.643735 
0.457000 	 1.022529 	 9.629572 
0.458000 	 1.032348 	 9.614641 
0.459000 	 1.041991 	 9.598966 
0.460000 	 1.051444 	 9.582571 
0.461000 	 1.060690 	 9.565482 
0.462000 	 1.069715 	 9.547722 
0.463000 	 1.078503 	 9.529315 
0.464000 	 1.087038 	 9.510287 
0.465000 	 1.095306 	 9.490660 
0.466000 	 1.103290 	 9.470460 
0.467000 	 1.110975 	 9.449711 
0.468000 	 1.118346 	 9.428438 
0.469000 	 1.125387 	 9.406663 
0.470000 	 1.132084 	 9.384413 
0.471000 	 1.138419 	 9.361710 
0.472000 	 1.144379 	 9.338580 
0.473000 	 1.149947 	 9.315047 
0.474000 	 1.155109 	 9.291135 
0.475000 	 1.159847 	 9.266868 
0.476000 	 1.164149 	 9.242271 
0.477000 	 1.167997 	 9.217368 
0.478000 	 1.171376 	 9.192183 
0.479000 	 1.174271 	 9.166741 
0.480000 	 1.176667 	 9.141066 
0.481000 	 1.178547 	 9.115182 
0.482000 	 1.179897 	 9.089114 
0.483000 	 1.180702 	 9.062886 
0.484000 	 1.180945 	 9.036522 
0.485000 	 1.180611 	 9.010046 
0.486000 	 1.179685 	 8.983483 
0.487000 	 1.178151 	 8.956858 
0.488000 	 1.175994 	 8.930194 
0.489000 	 1.173199 	 8.903516 
0.490000 	 1.169749 	 8.876848 
0.491000 	 1.165630 	 8.850214 
0.492000 	 1.160827 	 8.823640 
0.493000 	 1.155323 	 8.797148 
0.494000 	 1.149103 	 8.770764 
0.495000 	 1.142152 	 8.744511 
0.496000 	 1.134454 	 8.718415 
0.497000 	 1.125995 	 8.692499 
0.498000 	 1.116757 	 8.666787 
0.499000 	 1.106727 	 8.641305 
0.500000 	 1.095889 	 8.616076 
0.501000 	 1.084233 	 8.591120 
0.502000 	 1.071781 	 8.566446 
0.503000 	 1.058560 	 8.542054 
0.504000 	 1.044598 	 8.517948 
0.505000 	 1.029920 	 8.494130 
0.506000 	 1.014556 	 8.470603 
0.507000 	 0.998532 	 8.447371 
0.508000 	 0.981876 	 8.424434 
0.509000 	 0.964615 	 8.401797 
0.510000 	 0.946776 	 8.379462 
0.511000 	 0.928387 	 8.357432 
0.512000 	 0.909476 	 8.335708 
0.513000 	 0.890069 	 8.314295 
0.514000 	 0.870193 	 8.293194 
0.515000 	 0.849877 	 8.272409 
0.516000 	 0.829148 	 8.251942 
0.517000 	 0.808032 	 8.231795 
0.518000 	 0.786558 	 8.211972 
0.519000 	 0.764753 	 8.192475 
0.520000 	 0.742644 	 8.173307 
0.521000 	 0.720258 	 8.154471 
0.522000 	 0.697623 	 8.135969 
0.523000 	 0.674766 	 8.117803 
0.524000 	 0.651715 	 8.099978 
0.525000 	 0.628497 	 8.082494 
0.526000 	 0.605139 	 8.065356 
0.527000 	 0.581669 	 8.048565 
0.528000 	 0.558113 	 8.032125 
0.529000 	 0.534500 	 8.016038 
0.530000 	 0.510857 	 8.000307 
0.531000 	 0.487211 	 7.984934 
0.532000 	 0.463590 	 7.969922 
0.533000 	 0.440020 	 7.955275 
0.534000 	 0.416529 	 7.940994 
0.535000 	 0.393146 	 7.927082 
0.536000 	 0.369896 	 7.913542 
0.537000 	 0.346807 	 7.900377 
0.538000 	 0.323907 	 7.887589 
0.539000 	 0.301223 	 7.875181 
0.540000 	 0.278783 	 7.863156 
0.541000 	 0.256613 	 7.851517 
0.542000 	 0.234742 	 7.840266 
0.543000 	 0.213196 	 7.829405 
0.544000 	 0.192002 	 7.818938 
0.545000 	 0.171190 	 7.808868 
0.546000 	 0.150784 	 7.799196 
0.547000 	 0.130814 	 7.789926 
0.548000 	 0.111306 	 7.781060 
0.549000 	 0.092288 	 7.772601 
0.550000 	 0.073787 	 7.764552 
0.551000 	 0.055830 	 7.756916 
0.552000 	 0.038445 	 7.749694 
0.553000 	 0.021659 	 7.742891 
0.554000 	 0.005500 	 7.736507 
0.555000 	 -0.010005 	 7.730547 
0.556000 	 -0.024829 	 7.725013 
0.557000 	 -0.038944 	 7.719908 
0.558000 	 -0.052324 	 7.715234 
0.559000 	 -0.064939 	 7.710994 
0.560000 	 -0.076765 	 7.707190 
0.561000 	 -0.087772 	 7.703826 
0.562000 	 -0.097933 	 7.700904 
0.563000 	 -0.107222 	 7.698427 
0.564000 	 -0.115611 	 7.696397 
0.565000 	 -0.123072 	 7.694817 
0.566000 	 -0.129578 	 7.693691 
0.567000 	 -0.135101 	 7.693019 
0.568000 	 -0.139616 	 7.692807 
0.569000 	 -0.143093 	 7.693055 
0.570000 	 -0.145505 	 7.693766 
0.571000 	 -0.146826 	 7.694944 
0.572000 	 -0.147028 	 7.696591 
0.573000 	 -0.146083 	 7.698710 
0.574000 	 -0.143964 	 7.701303 
0.575000 	 -0.140645 	 7.704373 
0.576000 	 -0.136096 	 7.707923 
0.577000 	 -0.130292 	 7.711956 
0.578000 	 -0.123204 	 7.716474 
0.579000 	 -0.114805 	 7.721480 
0.580000 	 -0.105069 	 7.726976 
0.581000 	 -0.093967 	 7.732966 
0.582000 	 -0.081472 	 7.739451 
0.583000 	 -0.067557 	 7.746436 
0.584000 	 -0.052195 	 7.753921 
0.585000 	 -0.035357 	 7.761911 
0.586000 	 -0.017018 	 7.770408 
0.587000 	 0.002852 	 7.779414 
0.588000 	 0.024278 	 7.788932 
0.589000 	 0.047289 	 7.798965 
0.590000 	 0.071911 	 7.809516 
0.591000 	 0.098172 	 7.820586 
0.592000 	 0.126100 	 7.832180 
0.593000 	 0.155722 	 7.844300 
0.594000 	 0.187065 	 7.856948 
0.595000 	 0.220157 	 7.870126 
0.596000 	 0.255024 	 7.883839 
0.597000 	 0.291695 	 7.898088 
0.598000 	 0.330196 	 7.912876 
0.599000 	 0.370556 	 7.928206 
0.600000 	 0.412800 	 7.944081 
0.601000 	 0.456945 	 7.960498 
0.602000 	 0.502954 	 7.977439 
0.603000 	 0.550779 	 7.994881 
0.604000 	 0.600371 	 8.012800 
0.605000 	 0.651681 	 8.031172 
0.606000 	 0.704661 	 8.049975 
0.607000 	 0.759262 	 8.069184 
0.608000 	 0.815436 	 8.088777 
0.609000 	 0.873135 	 8.108730 
0.610000 	 0.932308 	 8.129019 
0.611000 	 0.992909 	 8.149622 
0.612000 	 1.054888 	 8.170515 
0.613000 	 1.118197 	 8.191674 
0.614000 	 1.182788 	 8.213077 
0.615000 	 1.248611 	 8.234699 
0.616000 	 1.315618 	 8.256517 
0.617000 	 1.383761 	 8.278508 
0.618000 	 1.452990 	 8.300649 
0.619000 	 1.523258 	 8.322916 
0.620000 	 1.594516 	 8.345286 
0.621000 	 1.666715 	 8.367735 
0.622000 	 1.739807 	 8.390240 
0.623000 	 1.813743 	 8.412777 
0.624000 	 1.888475 	 8.435324 
0.625000 	 1.963953 	 8.457856 
0.626000 	 2.040130 	 8.480351 
0.627000 	 2.116956 	 8.502785 
0.628000 	 2.194384 	 8.525134 
0.629000 	 2.272364 	 8.547376 
0.630000 	 2.350849 	 8.569486 
0.631000 	 2.429789 	 8.591442 
0.632000 	 2.509135 	 8.613219 
0.633000 	 2.588841 	 8.634796 
0.634000 	 2.668855 	 8.656147 
0.635000 	 2.749132 	 8.677251 
0.636000 	 2.829620 	 8.698082 
0.637000 	 2.910273 	 8.718619 
0.638000 	 2.991041 	 8.738838 
0.639000 	 3.071876 	 8.758714 
0.640000 	 3.152730 	 8.778226 
0.641000 	 3.233553 	 8.797349 
0.642000 	 3.314297 	 8.816060 
0.643000 	 3.394914 	 8.834336 
0.644000 	 3.475355 	 8.852153 
0.645000 	 3.555571 	 8.869488 
0.646000 	 3.635514 	 8.886317 
0.647000 	 3.715135 	 8.902618 
0.648000 	 3.794387 	 8.918366 
0.649000 	 3.873219 	 8.933539 
0.650000 	 3.951584 	 8.948112 
0.651000 	 4.029432 	 8.962063 
0.652000 	 4.106716 	 8.975368 
0.653000 	 4.183387 	 8.988004 
0.654000 	 4.259397 	 8.999948 
0.655000 	 4.334695 	 9.011175 
0.656000 	 4.409235 	 9.021662 
0.657000 	 4.482968 	 9.031387 
0.658000 	 4.555844 	 9.040326 
0.659000 	 4.627816 	 9.048455 
0.660000 	 4.698835 	 9.055751 
0.661000 	 4.768851 	 9.062190 
0.662000 	 4.837818 	 9.067750 
0.663000 	 4.905685 	 9.072407 
0.664000 	 4.972405 	 9.076137 
0.665000 	 5.037929 	 9.078917 
0.666000 	 5.102208 	 9.080723 
0.667000 	 5.165194 	 9.081533 
0.668000 	 5.226839 	 9.081323 
0.669000 	 5.287092 	 9.080069 
0.670000 	 5.345907 	 9.077748 
0.671000 	 5.403234 	 9.074337 
0.672000 	 5.459026 	 9.069812 
0.673000 	 5.513232 	 9.064149 
0.674000 	 5.565805 	 9.057327 
0.675000 	 5.616697 	 9.049320 
0.676000 	 5.665858 	 9.040106 
0.677000 	 5.713239 	 9.029661 
0.678000 	 5.758794 	 9.017963 
0.679000 	 5.802472 	 9.004986 
0.680000 	 5.844226 	 8.990709 
0.681000 	 5.884006 	 8.975108 
0.682000 	 5.921764 	 8.958159 
0.683000 	 5.957452 	 8.939838 
0.684000 	 5.991021 	 8.920124 
0.685000 	 6.022422 	 8.898991 
0.686000 	 6.051607 	 8.876417 
0.687000 	 6.078527 	 8.852379 
0.688000 	 6.103134 	 8.826852 
0.689000 	 6.125379 	 8.799814 
0.690000 	 6.145214 	 8.771241 
0.691000 	 6.162590 	 8.741110 
0.692000 	 6.177457 	 8.709398 
0.693000 	 6.189769 	 8.676080 
0.694000 	 6.199476 	 8.641134 
0.695000 	 6.206530 	 8.604536 
0.696000 	 6.210881 	 8.566263 
0.697000 	 6.212482 	 8.526291 
0.698000 	 6.211284 	 8.484597 
0.699000 	 6.207239 	 8.441158 
0.700000 	 6.200297 	 8.395950 
0.701000 	 6.190428 	 8.348962 
0.702000 	 6.177676 	 8.300225 
0.703000 	 6.162100 	 8.249784 
0.704000 	 6.143762 	 8.197685 
0.705000 	 6.122722 	 8.143970 
0.706000 	 6.099041 	 8.088684 
0.707000 	 6.072779 	 8.031871 
0.708000 	 6.043999 	 7.973576 
0.709000 	 6.012759 	 7.913843 
0.710000 	 5.979122 	 7.852716 
0.711000 	 5.943147 	 7.790239 
0.712000 	 5.904896 	 7.726456 
0.713000 	 5.864429 	 7.661413 
0.714000 	 5.821808 	 7.595152 
0.715000 	 5.777092 	 7.527719 
0.716000 	 5.730343 	 7.459157 
0.717000 	 5.681622 	 7.389511 
0.718000 	 5.630988 	 7.318825 
0.719000 	 5.578504 	 7.247144 
0.720000 	 5.524229 	 7.174511 
0.721000 	 5.468225 	 7.100970 
0.722000 	 5.410551 	 7.026567 
0.723000 	 5.351270 	 6.951345 
0.724000 	 5.290442 	 6.875348 
0.725000 	 5.228127 	 6.798622 
0.726000 	 5.164387 	 6.721209 
0.727000 	 5.099281 	 6.643154 
0.728000 	 5.032871 	 6.564502 
0.729000 	 4.965218 	 6.485297 
0.730000 	 4.896382 	 6.405583 
0.731000 	 4.826425 	 6.325403 
0.732000 	 4.755406 	 6.244804 
0.733000 	 4.683387 	 6.163828 
0.734000 	 4.610428 	 6.082520 
0.735000 	 4.536590 	 6.000924 
0.736000 	 4.461934 	 5.919085 
0.737000 	 4.386521 	 5.837047 
0.738000 	 4.310412 	 5.754853 
0.739000 	 4.233666 	 5.672549 
0.740000 	 4.156346 	 5.590178 
0.741000 	 4.078511 	 5.507785 
0.742000 	 4.000223 	 5.425414 
0.743000 	 3.921542 	 5.343109 
0.744000 	 3.842529 	 5.260914 
0.745000 	 3.763245 	 5.178874 
0.746000 	 3.683750 	 5.097033 
0.747000 	 3.604106 	 5.015436 
0.748000 	 3.524373 	 4.934125 
0.749000 	 3.444612 	 4.853147 
0.750000 	 3.364883 	 4.772544 
0.751000 	 3.285248 	 4.692361 
0.752000 	 3.205766 	 4.612643 
0.753000 	 3.126500 	 4.533434 
0.754000 	 3.047510 	 4.454777 
0.755000 	 2.968855 	 4.376718 
0.756000 	 2.890598 	 4.299300 
0.757000 	 2.812799 	 4.222568 
0.758000 	 2.735519 	 4.146566 
0.759000 	 2.658818 	 4.071337 
0.760000 	 2.582758 	 3.996927 
0.761000 	 2.507398 	 3.923380 
0.762000 	 2.432800 	 3.850740 
0.763000 	 2.359025 	 3.779051 
0.764000 	 2.286133 	 3.708357 
0.765000 	 2.214185 	 3.638703 
0.766000 	 2.143242 	 3.570133 
0.767000 	 2.073365 	 3.502690 
0.768000 	 2.004613 	 3.436421 
0.769000 	 1.937050 	 3.371367 
0.770000 	 1.870733 	 3.307575 
0.771000 	 1.805726 	 3.245088 
0.772000 	 1.742088 	 3.183950 
0.773000 	 1.679880 	 3.124206 
0.774000 	 1.619163 	 3.065900 
0.775000 	 1.559998 	 3.009075 
0.776000 	 1.502445 	 2.953777 
0.777000 	 1.446566 	 2.900050 
0.778000 	 1.392420 	 2.847938 
0.779000 	 1.340070 	 2.797484 
0.780000 	 1.289574 	 2.748734 
0.781000 	 1.240995 	 2.701732 
0.782000 	 1.194393 	 2.656521 
0.783000 	 1.149829 	 2.613146 
0.784000 	 1.107364 	 2.571652 
0.785000 	 1.067058 	 2.532083 
0.786000 	 1.028972 	 2.494482 
0.787000 	 0.993167 	 2.458894 
0.788000 	 0.959703 	 2.425363 
0.789000 	 0.928642 	 2.393934 
0.790000 	 0.900044 	 2.364651 
0.791000 	 0.873970 	 2.337558 
0.792000 	 0.850481 	 2.312699 
0.793000 	 0.829637 	 2.290119 
0.794000 	 0.811499 	 2.269862 
0.795000 	 0.796128 	 2.251971 
0.796000 	 0.783585 	 2.236492 
0.797000 	 0.773931 	 2.223469 
